alarm_box_code,alarm_box_location,latitude,longitude,incident_count,average_response_time
Q8643,118 AVE & RING PL,40.68521656,-73.77632402,7,321.0
Q4809,85 AVE & 151 ST,40.71172108,-73.8083034,5,275.6
Q1025,ROOSEVELT COURT & BEACH 9 ST,40.60129886,-73.74526719,29,334.9655172413793
X2731,SOUTHERN BLVD & FREEMAN ST,40.83013751,-73.89187594,40,278.275
B1154,NARROWS AVE & 83 ST,40.62759933,-74.03819615,1,337.0
X2626,PATTERSON AVE & SOUND VIEW AVE,40.81336241,-73.8577207,12,364.5
Q6072,95 AVE & 125 ST,40.69381873,-73.82211114,13,225.30769230769232
Q5165,84 DR & BURDEN CRESCENT,40.71098966,-73.81518745,31,385.6774193548387
Q3853,CLOVERDALE BLVD & BIRMINGTON PWAY,40.75780539,-73.75601131,4,323.25
X3800,WEBSTER AVE & E 233 ST,40.89537702,-73.86355916,21,300.85714285714283
Q7779,32 AVE & 77 ST,40.75719278,-73.89040318,5,320.6
X2563,WEBSTER AVE & E 167 ST,40.83073737,-73.91049011,39,239.17948717948718
B3883,BATH AVE & BAY 43 ST,40.59255278,-73.98798856,6,290.6666666666667
Q3276,ASTORIA BLVD S & 72 ST,40.76654587,-73.8969808,0,0.0
X4069,HOLLYWOOD AVE & SCHURZ AVE,40.81476218,-73.81362281,3,610.3333333333334
Q1210,HANTZ RD & BEACH 44 ST,40.59666463,-73.77584026,12,301.9166666666667
M0241,GOUVERNEUR ST 100' N OF WATER ST,40.71156838,-73.98356056,26,316.5769230769231
R0412,YOUNG ST & VAN DUZER ST,40.62114273,-74.08560513,20,213.5
X2851,WATSON AVE & TAYLOR AVE,40.82792584,-73.86449492,53,361.35849056603774
R1087,RIDGE AVE & VISTA AVE,40.59886608,-74.09962943,2,305.0
Q0027,LGA - MARINE TERM BLDG,40.77346066,-73.88577036,0,0.0
Q9661,MAYFAIR RD & 116 ST,40.70603675,-73.83621608,29,400.55172413793105
X3169,VYSE AVE & E 181 ST,40.84468114,-73.87976095,50,300.54
B1439,5 AVE & 27 ST,40.65798963,-73.99691824,15,288.0
X3496,BRONX BLVD & ROSEWOOD ST,40.87328437,-73.87037667,25,341.32
Q5441,93 AVE & 222 ST,40.7232005,-73.73357757,2,218.5
R2247,FINLEY AVE & MARINE WAY,40.56396088,-74.10377535,6,446.0
R0751,HEBERTON AVE & PALMER AVE,40.63218619,-74.13450679,11,253.54545454545453
Q3105,S/S QUEENS BLVD & 67 DR,40.72578395,-73.8517836,20,388.05
Q7437,33 AVE & 14 ST,40.76545369,-73.93419009,3,299.6666666666667
B1536,ALBEMARLE RD & MARLBOROUGH RDS,40.64678066,-73.9655996,8,330.0
B2541,16 AVE & 39 ST,40.63663932,-73.97968095,16,288.9375
Q7990,E/S JUNCTION BLVD & 41 AVE,40.74763428,-73.86863843,8,185.125
B1256,4 AVE & CARROLL ST,40.67614865,-73.98390049,44,253.38636363636363
R0407,CIRCLE LOOP N OF SCENIC LANE,40.61370195,-74.0781714,1,250.0
M1130,EAST END AVE & E 82 ST,40.77235083,-73.94665627,34,374.7352941176471
B0982,FULTON ST & CAMBRIDGE PL,40.68258743,-73.96261158,24,345.4583333333333
Q1288,BEACH CHANNEL DR & BEACH 69 ST,40.59272958,-73.79812243,35,355.85714285714283
R1937,RICHMOND AVE & HILLMAN AVE,40.61236316,-74.1592663,21,249.85714285714286
M1476,AC POWELL JR BLVD & W125 ST\M.L.KING JR BLVD,40.80917389,-73.94845526,82,303.4878048780488
Q7081,CALAMUS AVE & 74 ST,40.73453116,-73.88852286,8,331.875
Q5285,94 AVE & FRANCIS LEWIS BLVD,40.71471005,-73.75470078,8,230.625
Q7836,NORTHERN BLVD & 94 ST,40.75673156,-73.87420803,25,310.4
Q4884,121 ST & COVE CT/RIVERVIEW CONDO,40.79436815,-73.84642965,12,482.9166666666667
M1201,MADISON AVE & E 91 ST,40.78404455,-73.95648701,25,338.68
X4609,BAYSHORE AVE 500' N OF AMPERE AVE,40.84690527,-73.81647155,3,528.0
X3639,FISH AVE & NEEDHAM AVE,40.87847622,-73.85138374,17,300.6470588235294
R3124,MEREDITH AVE & W/S WEST SHORE XWAY/OVFD,40.59792107,-74.19194622,1,371.0
B2422,FOSTER AVE & E 37 ST,40.63902452,-73.94153269,17,217.58823529411765
B1058,EMPIRE BLVD & ROGERS AVE,40.66372781,-73.95384851,67,277.25373134328356
Q7686,DITMARS BLVD & 94 ST,40.770312,-73.87602198,24,356.2083333333333
B0629,DEKALB AVE & WAVERLY AVE,40.68956106,-73.96711539,9,291.8888888888889
Q9651,ATLANTIC AVE & 117 ST,40.69359241,-73.82970474,32,271.28125
X4908,PERRY AVE & E BEDFORD PK BLVD,40.86956465,-73.88481523,10,243.2
Q4407,NEGUNDO AVE & UNION ST,40.74903264,-73.8153897,0,0.0
R8703,W SHORE XWAY N/B 2200' N BLOOMFIELD AVE,40.61770872,-74.17670201,0,0.0
R3672,PETRUS AVE & WAINWRIGHT AVE,40.54676528,-74.16889214,4,371.25
Q2037,BRISTOL AVE & CENTREVILLE ST,40.67129402,-73.83805986,0,0.0
M0470,1 AVE & E 14 ST,40.73135013,-73.98255629,196,212.6734693877551
Q6408,HARDING XWAY S & MARATHON PWAY,40.76032053,-73.73186245,10,371.6
B0772,BUSHWICK AVE & GROVE ST,40.69182299,-73.92223098,29,213.75862068965517
Q4097,39 AVE & 216 ST,40.76611657,-73.76721281,1,209.0
B3373,GRAVESEND NECK RD & E 2 ST,40.59484993,-73.96915192,18,308.6666666666667
X2935,JEROME AVE & W 175 ST,40.84770328,-73.91216677,8,294.375
R0548,RICHMOND TERR & CLOVE RD,40.63721009,-74.12688873,5,274.4
B1189,MARINE AVE & RIDGE BLVD,40.61789072,-74.03657161,14,313.14285714285717
B0926,FULTON ST & GARVEY BLVD/SUMNER AVE,40.67982743,-73.9375302,85,195.9294117647059
Q7284,QUEENS BLVD & 37 ST,40.74447007,-73.92781782,12,345.6666666666667
B8557,NYCTA YARD AVE X & MCDONALD AVE S AREA,40.58957647,-73.97437285,0,0.0
Q2052,159 RD & LILY PL,40.65980891,-73.83037186,3,513.6666666666666
Q6831,115 AVE & 228 ST,40.69809473,-73.73048527,1,355.0
R3024,TARLTON ST 900' E OF MILL RD,40.55207183,-74.11497494,0,0.0
B0198,BERRY & NORTH 12TH STS,40.72139774,-73.9560378,29,321.7586206896552
B2131,DE WITT AVE & VAN SINDEREN AVE,40.65582817,-73.89859704,6,353.8333333333333
Q6497,UNION TURNPIKE & 266 ST,40.74960965,-73.7070741,7,593.1428571428571
X3383,GRAND AVE & W KINGSBRIDGE RD,40.86788084,-73.89942436,22,439.54545454545456
X2684,LAFAYETTE AVE & METCALF AVE,40.82036436,-73.87050126,18,336.6666666666667
X4977,W 237 ST & HUDSON PWAY SVC RD,40.88849798,-73.91085275,16,314.0625
X3689,BRONX BLVD & E 226 ST,40.88971678,-73.86381256,10,523.3
X3659,EASTCHESTER RD & CHESTER ST,40.87895554,-73.84741117,21,232.47619047619048
M1310,RIVERSIDE DR & W 106 ST,40.80226501,-73.97004742,19,364.7894736842105
Q4525,14 RD & 120 ST,40.78482169,-73.84769441,8,214.75
R1518,GANSEVOORT BLVD & HOLDEN BLVD,40.6042401,-74.12661082,7,357.42857142857144
R0848,SENECA AVE & OSWEGO ST,40.61285524,-74.10263353,3,317.3333333333333
B2505,WEBSTER AVE & E 8 ST,40.63351656,-73.96939059,16,345.8125
X3932,FARADAY AVE & POST RD,40.90425183,-73.89741611,4,400.25
Q1083,EDGEMERE AVE & FERNSIDE PL,40.59719408,-73.75710864,15,346.4
Q5537,HILLSIDE AVE & 216 ST,40.72757786,-73.74842294,12,363.25
Q7739,25 AVE & 91ST ST,40.76393466,-73.87836419,9,307.3333333333333
Q1149,BAYSWATER AVE & BAY 25 ST,40.6066505,-73.76403431,12,302.5833333333333
B1424,27 ST 300' W OF 3 AVE,40.66112865,-74.00215563,2,344.5
R3866,BENNINGTON ST & ROBINSON AVE,40.54120994,-74.15524888,2,287.5
Q4291,CALDWELL AVE & 78 ST,40.72523705,-73.88162059,4,354.25
Q7512,12 ST & 28 AVE,40.77214533,-73.93110297,19,418.89473684210526
R2430,MEISNER AVE & SCHEFFELIN AVE/RVFD,40.58037597,-74.13150749,41,367.6829268292683
R4794,BARTOW AVE & PAGE AVE,40.50916606,-74.23055753,8,297.5
B0527,ATLANTIC AVE & HENRY ST,40.69075777,-73.99623278,35,266.2857142857143
B0850,HOPKINSON AVE/BOYLAND ST & CHAUNCEY ST,40.68199877,-73.91417203,28,258.67857142857144
Q0238,PARKING LOT ENT BLDG 151 J A L,40.65211908,-73.81182176,0,0.0
B3078,FILLMORE AVE & KIMBALL ST,40.61324531,-73.93027953,8,234.875
R3831,LINDENWOOD RD & SCHOOL ST,40.54826937,-74.15229879,4,254.5
R4789,PAGE AVE & WATERFRONT,40.50300174,-74.22844696,9,344.0
R4228,WOODS OF ARDEN RD & WAKEFIELD RD,40.52974687,-74.15755379,3,436.3333333333333
B3250,AVENUE Y & HARING ST,40.59178976,-73.93923856,13,368.46153846153845
Q5899,FRANCIS LEWIS BLVD & HOOK CREEK BLVD,40.65491886,-73.72638624,11,357.45454545454544
M0826,LEXINGTON AVE & E 47 ST,40.75461877,-73.97373411,57,356.2105263157895
B2271,CHURCH LA & E 85 ST,40.63552192,-73.90715713,14,309.0
R2043,LINCOLN AVE & LISBON PL,40.58011496,-74.11005987,0,0.0
X3882,WILDER AVE & E 241 ST,40.90183775,-73.84547102,18,333.8333333333333
R0577,COLLEGE AVE & ALABAMA PL,40.62136935,-74.12725007,2,298.0
Q5370,LINDEN BLVD & 203 ST,40.69524542,-73.74904045,12,235.75
Q4341,33 AVE & 156 ST,40.76840322,-73.80854589,4,302.25
R0368,N BURGHER AVE 400' N OF DELAFIELD AVE,40.63212334,-74.11403371,1,213.0
Q5182,MYRTLE AVE & WOODHAVEN BLVD,40.7025955,-73.85529276,25,434.08
Q5353,HOLLIS AVE & 196 ST,40.7065427,-73.76167996,10,329.0
R3221,RIDGEWOOD AVE & KATAN AVE,40.55105494,-74.16386861,12,330.9166666666667
R4246,ARDEN AVE & JANSEN ST,40.53410482,-74.16485862,3,385.3333333333333
Q7216,GREENPOINT AVE 500' NE OF REVIEW AVE,40.73472108,-73.93721075,13,250.3846153846154
M1372,BROADWAY & W 114 ST,40.80670632,-73.96484783,89,306.17977528089887
M0162,MULBERRY ST & BAYARD ST,40.71591771,-73.99932042,23,391.30434782608694
Q7898,37 AVE & 87 ST,40.75023651,-73.87966197,25,353.76
R1566,WINDSOR RD & WINDSOR CT,40.61227918,-74.11539434,2,458.0
M1554,ST NICHOLAS AVE & W 134 ST,40.8163743,-73.94835602,32,291.03125
B1619,RALPH AVE & DEAN ST,40.67534855,-73.92197495,104,301.38461538461536
Q3831,58 AVE & SPRINGFIELD BLVD,40.75075827,-73.75782746,3,272.6666666666667
Q3271,49 AVE & 111 ST,40.74618195,-73.85292354,14,309.0
X2107,WILLOW AVE & E 132 ST,40.80034166,-73.91418906,8,345.625
B0352,MARCY AVE & WALTON ST,40.70092236,-73.95128819,45,282.1777777777778
R0973,DE HART AVE & WALLOON ST,40.6325076,-74.15707595,13,308.2307692307692
Q8581,92 AVE & 95 ST,40.68960166,-73.8485294,3,266.0
R0175,KISSEL AVE & CASTLETON AVE,40.63469898,-74.10454839,9,255.44444444444446
Q1566,58 AVE & 197 ST,40.7448004,-73.77950758,2,404.0
M1349,5 AVE & E 112 ST,40.79812922,-73.94831125,478,288.3723849372385
B3621,BRIGHTON BEACH AVE & BRIGHTON 13 ST,40.57810785,-73.95674858,46,288.67391304347825
Q7120,44 AVE & 9 ST,40.75043354,-73.95147219,4,382.25
B3944,GRAND AVE & LEFFERTS PL,40.6814347,-73.96142366,28,297.25
Q6693,RICHLAND AVE & 212 ST,40.73538413,-73.75977841,3,349.3333333333333
Q3663,50 AVE & 190 ST,40.74744717,-73.78778265,3,293.0
M0280,ALLEN ST & DELANCEY ST,40.71924102,-73.99048098,53,293.0
Q3412,NORTHERN BLVD & 62 ST,40.75399131,-73.90030276,10,344.2
Q7891,35 AVE & 92 ST,40.75276302,-73.87538616,7,288.42857142857144
R0441,HARDY ST & PRINCE ST,40.61802324,-74.08263838,4,303.25
M1083,BROADWAY & W 78 ST,40.78316109,-73.98047373,32,307.6875
B2859,20 AVE & 63 ST,40.61768416,-73.98465158,31,284.3225806451613
Q5411,JORDAN AVE & WOOD ST,40.69820014,-73.76879277,15,372.26666666666665
R1286,WEST FINGERBOARD RD & ALLENDALE RD,40.6013851,-74.07921937,2,255.5
R3922,ARTHUR KILL RD & ELLIS PL/PORT MOBIL,40.54114188,-74.237458,1,471.0
Q1334,ROCKAWAY BEACH BLVD & BEACH 88 ST,40.58733758,-73.81304824,21,216.14285714285714
B3971,CLASSON AVE & QUINCY ST,40.6859503,-73.95942259,22,305.3636363636364
Q7498,28 RD & 31 ST,40.76811353,-73.92033084,24,311.6666666666667
Q2923,W/S VAN WYCK EXT APP 800' N OF 136,40.73152682,-73.83512175,0,0.0
Q8667,120 AVE & 153 ST,40.6783574,-73.7889063,4,282.25
X3583,HILLMAN AVE & VAN CORTLANDT PK S,40.88468575,-73.88984702,21,446.6190476190476
Q2855,142 AVE & BROOKVILLE BLVD,40.66411014,-73.74044281,6,186.66666666666666
Q7761,31 AVE & 78 ST,40.7588409,-73.88974963,7,296.14285714285717
R0682,LILY POND AVE & GALESVILLE COURT,40.59786223,-74.062896,4,280.5
X3905,HUDSON PWAY E & W 250 ST,40.89752385,-73.90760757,2,256.0
B1473,7 AVE & 41 ST,40.64748739,-74.00066217,21,328.4761904761905
B0097,RODNEY ST & AINSLIE ST,40.71312343,-73.95349881,5,260.0
B0797,BROADWAY & ARION PLACE,40.69783119,-73.93675979,49,265.265306122449
Q5475,87 AVE & RANGE ST,40.73098273,-73.73402308,0,0.0
Q9727,69 AVE & 181 ST,40.73356267,-73.79024863,8,293.75
B2232,DITMAS AVE & E 93 ST,40.64952148,-73.91253589,3,279.6666666666667
Q4188,METROPOLITAN AVE & RENE CT,40.71315345,-73.91022283,15,239.33333333333334
Q9182,64 AVE & 108 ST,40.73294184,-73.84960405,21,338.9047619047619
X3355,VALENTINE AVE & E FORDHAM RD,40.86225834,-73.89588387,68,334.4117647058824
B1032,ALBANY AVE & CROWN ST,40.66568799,-73.93976138,37,339.35135135135135
B0854,SARATOGA AVE & MAC DONOUGH ST,40.68403405,-73.91741294,39,244.23076923076923
Q5502,89 AVE & 207 ST,40.72003506,-73.7575141,6,358.3333333333333
Q7878,B'WAY & 63 ST,40.74992252,-73.89933419,11,393.1818181818182
Q2126,95 AVE & 90 ST,40.68590209,-73.85168977,4,380.5
R3526,ARTHUR KILL RD & CARLYLE CT,40.55717437,-74.19933372,1,222.0
B2683,6 AVE & 50 ST,40.64377629,-74.00811636,21,244.52380952380952
Q6359,38 RD & EAST DR,40.7726225,-73.74712209,2,502.5
M0516,GREENWICH AVE & PERRY ST,40.73592645,-74.00072171,7,352.57142857142856
Q5459,JAMAICA AVE & 193 ST,40.71331678,-73.76701302,15,241.66666666666666
X3734,CORLEAR AVE & W 231 ST,40.88039704,-73.90763851,23,308.4782608695652
Q9602,JAMAICA AVE & 102 ST,40.69515699,-73.84539661,29,195.93103448275863
Q6962,32 AVE & 155 ST,40.76985472,-73.80929149,2,373.0
X4396,FT OF ERSKINE PL/CO-OP CITY,40.8620835,-73.82027832,56,397.42857142857144
B0886,STUYVESANT AVE & MACON ST,40.68310035,-73.9320867,20,203.9
Q4769,88 AVE & 153 ST,40.70625471,-73.80404836,34,316.97058823529414
R1818,LIBERTY AVE & LACONIA AVE,40.58505665,-74.09089318,2,333.0
B0278,GRAND ST & CATHERINE ST,40.71278274,-73.93724804,24,332.0416666666667
Q3401,WILLETS POINT BLVD & PARSONS BLVD,40.77674307,-73.82433102,19,382.10526315789474
R0638,NARROWS RD S & GRASMERE DR,40.60499195,-74.07365022,6,323.8333333333333
R2482,GELDNER AVE 100' N OF ST STEPHENS PL,40.57636733,-74.12226055,1,315.0
Q3503,60 AVE & 134 ST,40.74372509,-73.83176662,4,370.75
M1060,76 ST OPP CHEROKEE PL,40.76891203,-73.95045326,7,389.14285714285717
Q9504,WOODHAVEN BLVD & 63 AVE,40.72443593,-73.8692927,11,403.90909090909093
B1700,JACKIE ROBINSON PKWAY & BULWER PL,40.68431555,-73.89475994,6,319.6666666666667
Q3301,W/S CLEARVIEW XWAY & UNION TPK,40.73225481,-73.76636976,1,451.0
R1143,ARLINGTON AVE & ARLINGTON PL,40.63587613,-74.16750788,20,284.55
X3924,RIVERDALE AVE & W 256 ST,40.90413995,-73.90500678,13,332.61538461538464
R4294,BARCLAY AVE & EDWIN ST,40.53551682,-74.17274249,5,409.0
B3332,AVENUE U & COYLE ST,40.60094887,-73.93715063,12,228.16666666666666
B0361,HARRISON AVE & FLUSHING AVE,40.70012281,-73.94712762,33,282.09090909090907
X4312,HUTCH RIV PWAY & ROBERTS AVE,40.84574326,-73.83611215,6,365.6666666666667
R1789,BRADLEY AVE & NORTH GANNON AVE,40.60855196,-74.13215051,10,227.9
Q2147,101 AVE & 95 ST,40.68457611,-73.84491829,19,266.36842105263156
X2571,JEROME AVE 100' N OF W 166 ST,40.83481126,-73.92398192,87,375.0919540229885
Q5232,135 AVE & 133 ST,40.66764293,-73.80623715,1,458.0
B1134,4 AVE & 77 ST,40.62937771,-74.02566011,19,246.0
X4246,BAISLEY AVE & HOBART AVE,40.83670699,-73.8266266,6,270.8333333333333
Q8810,105 AVE & INWOOD ST,40.69270999,-73.80717006,8,251.375
Q5839,135 AVE & 223 ST,40.67653773,-73.74727552,3,369.6666666666667
M0728,11 AVE & W 36 ST,40.75706637,-74.00105427,17,384.3529411764706
M1035,5 AVE & E 72 ST,40.77246122,-73.96703948,56,421.14285714285717
Q7548,23 AVE & 42 ST,40.77006306,-73.90678176,10,284.6
Q9827,ARCHER AVE & 144 PL,40.69985035,-73.80973198,12,266.25
R0536,FAIRVIEW AVE & DRAKE AVE,40.61908431,-74.11969975,4,318.0
B1025,E/S KINGSTON AVE 200' N OF WINTHROP ST,40.6581689,-73.94251079,2,278.5
Q8817,107 AVE & 142 ST,40.68959459,-73.807337,13,302.0
R0361,STARR AVE & HARTFORD AVE,40.62228874,-74.10947848,1,276.0
Q4194,METROPOLITAN AVE & ADMIRAL AVE,40.7125803,-73.89768323,14,334.42857142857144
B2217,REMSEN AVE & AVENUE B,40.64952763,-73.91631994,12,291.4166666666667
Q7678,23 AVE & 85 ST,40.76699044,-73.88460353,2,495.0
Q5698,110 AVE & 214 ST,40.70808497,-73.7432811,2,302.0
Q7388,36 AVE & 32 ST,40.75621258,-73.92895588,11,382.6363636363636
R3468,FIELDWAY AVE & TRENT ST,40.55013302,-74.14211604,8,280.125
Q6288,26 AVE & 206 ST,40.77553561,-73.7863139,6,462.1666666666667
M1917,EAST RD. AT POWERHOUSE-ROOSEVELT IS,40.75702597,-73.95322281,1,357.0
Q7125,45 RD & VERNON BLVD,40.74757053,-73.95247959,5,218.6
R3561,HAMPTON GREEN & BEEKMAN CIR/VILL GREENS,40.55419667,-74.19563611,2,390.5
Q4338,59 AVE & LAWRENCE ST,40.74464026,-73.83354613,1,424.0
M1159,YORK AVE & E 85 ST,40.77524625,-73.94762344,38,410.7368421052632
X2464,EAST BAY AVE & HUNTS POINT AVE,40.80939848,-73.88036363,5,357.8
Q9455,57 RD & 134 ST,40.7465382,-73.83118356,7,475.85714285714283
X3761,RIVERDALE AVE & W 238 ST,40.88772198,-73.90747397,14,366.57142857142856
B3391,SHELL RD 200' S OF AVENUE X,40.58804537,-73.97409715,19,361.89473684210526
B2062,LIBERTY AVE & VERMONT ST,40.6746841,-73.89459384,15,235.66666666666666
B1278,6 AVE & 15 ST,40.66442521,-73.98695102,14,320.35714285714283
M0123,NEW CHAMBERS ST 200' SE OF ST JAMES PL,40.71093887,-73.99943235,3,384.6666666666667
B3401,KINGS HWY & W 8 ST,40.60527997,-73.98113341,9,264.55555555555554
B0588,3 AVE & FLATBUSH AVE,40.6870039,-73.97959038,29,258.41379310344826
M1686,AMSTERDAM AVE & W 162 ST,40.83579394,-73.93988786,58,343.2758620689655
B1339,SMITH ST & GARNET ST,40.67411461,-73.99807659,12,242.08333333333334
B0174,MORGAN AVE & JACKSON ST,40.71810146,-73.93694817,38,373.57894736842104
R4450,HYLAN BLVD & WENDY DR,40.52671022,-74.17840915,1,338.0
X3361,SEDGWICK AVE & BAILEY AVE,40.86534544,-73.90848814,20,341.4
Q7091,51 AVE & 69 ST,40.73523885,-73.89601576,4,494.5
Q4907,71 AVE & 162 ST,40.73042231,-73.80712086,14,321.7142857142857
B1892,NICHOLS AVE & ETNA ST,40.68787808,-73.86945308,17,365.29411764705884
R4526,BARNARD AVE & CRAIG AVE,40.51405552,-74.24177255,7,298.57142857142856
X2794,E MOUNT EDEN AVE & TOPPING AVE,40.84261257,-73.90593248,22,374.09090909090907
M1402,PLEASANT AVE & E 117 ST,40.79573168,-73.93266072,80,413.15
B3224,AVENUE R & STUART ST,40.60876774,-73.94154758,12,301.5
B0941,JEFFERSON AVE & MARCY AVE,40.68364622,-73.9468728,30,237.73333333333332
Q5052,JAMAICA AVE & 184 PL,40.70941945,-73.77489153,17,291.94117647058823
X2332,INTERVALE AVE & SOUTHERN BLVD,40.81719727,-73.89531545,31,340.0
B3090,AVENUE J & E 40 ST,40.62757327,-73.93748737,8,362.125
M0031,BROAD ST & BEAVER ST,40.70495073,-74.01154981,65,351.9846153846154
B1637,BLAKE AVE & HOWARD AVE,40.66423048,-73.91909682,29,295.3103448275862
Q1903,LAKEWOOD AVE & SUTPHIN BLVD,40.69358921,-73.80018798,7,252.71428571428572
R1519,QUINLAN AVE & SOUTH GANNON AVE,40.60797942,-74.12870941,1,287.0
Q3153,QUEENS BLVD & 78 AVE,40.71511975,-73.83223132,35,241.11428571428573
Q5681,115 AVE & 210 ST,40.7004901,-73.74411298,9,313.0
B3876,24 AVE & 85 ST,40.59985501,-73.98876938,4,273.25
Q5240,135 AVE & 116 ST,40.671044,-73.82364762,1,335.0
M0246,MADISON ST & JACKSON ST,40.7135548,-73.98085306,45,306.4222222222222
Q6742,86 AVE & 251 ST,40.731981,-73.71522779,4,350.25
Q3255,47 AVE & 61 ST,40.73988213,-73.90326137,6,381.1666666666667
Q3007,LAUREL HILL BLVD S & 48 ST,40.73511167,-73.91829644,14,330.07142857142856
B1785,FULTON ST & LINWOOD ST,40.68022099,-73.88378541,15,317.93333333333334
X2841,WHEELER AVE & BRUCKNER BLVD N/B,40.82331384,-73.87879983,8,295.25
Q3189,S/S QUEENS BLVD OPP 84 DR,40.70865213,-73.81875086,5,389.8
M1636,ESPLANADE GARDENS PLZ & W 147 ST,40.82174899,-73.93533446,71,326.0845070422535
Q7590,20 AVE & 43 ST,40.77493191,-73.89950722,12,392.6666666666667
R1229,MALLORY AVE & OLYMPIA BLVD,40.59078497,-74.07583967,1,221.0
M1029,2 AVE & E 71 ST,40.76811991,-73.95886195,46,349.95652173913044
Q7149,44 AVE & VERNON BLVD,40.75056628,-73.95226351,6,388.6666666666667
Q4419,LABURNUM AVE & PARSONS BLVD,40.75220006,-73.81235561,3,315.6666666666667
R2397,ARLENE ST & PAULDING AVE/OVFD,40.60843908,-74.16556723,4,216.25
X2943,MARMION AVE & CROTONA PARK N,40.83987367,-73.89017469,35,374.48571428571427
B2624,7 AVE & 57 ST,40.63852434,-74.00998983,18,333.27777777777777
Q8518,90 AVE & 77 ST,40.68767927,-73.863816,7,303.14285714285717
Q6136,48 AVE & 211 ST,40.75495233,-73.76998956,6,376.3333333333333
B0132,ROEBLING ST & N 11 ST,40.71846243,-73.95280288,16,265.8125
B1599,LENOX RD & E 39 ST,40.65468131,-73.9413261,17,382.1764705882353
Q1450,BEACH CHNL DR 100' E OF MARINE PKWY BRDG,40.56749845,-73.87842288,0,0.0
X3190,BATHGATE AVE & E 184 ST,40.85517128,-73.89127867,31,306.5483870967742
B0175,VANDERVOORT AVE & JACKSON ST,40.71852136,-73.93528733,5,350.6
Q2674,133 AVE & BREWER BLVD,40.67432062,-73.77655322,3,297.0
X3683,WHITE PLAINS RD & E 224 ST,40.88709674,-73.86086182,56,343.64285714285717
Q9281,56 AVE & 94 ST,40.73690595,-73.86834283,28,296.35714285714283
R2928,RICHMOND AVE & NORTH END OF SI MALL,40.58497862,-74.16837676,6,530.8333333333334
R0819,LITTLE CLOVE RD & ALBERT ST,40.61237019,-74.11121292,1,294.0
R0287,ST PAULS AVE & VAN DUZER ST,40.62621144,-74.0842188,2,307.5
B0830,BROADWAY OPP CORNELIA ST,40.68735667,-73.91829346,57,204.2280701754386
R0619,MARYLAND AVE & WHITE ST,40.61295638,-74.06634638,1,264.0
Q4486,BEECH AVE & 149 ST,40.75874114,-73.81432775,7,284.57142857142856
X2593,TINTON AVE & E 168 ST,40.8291507,-73.90042854,46,333.9130434782609
Q5496,EAST WILLISTON AVE & 260 ST,40.73546029,-73.70762477,5,399.0
Q5427,93 AVE & 220 ST,40.72295847,-73.73603698,5,249.8
R1365,BIDWELL AVE & COLLEGE AVE,40.62137549,-74.13617865,1,193.0
Q1315,ROCKAWAY BEACH BOULEVARD AND BEACH 73RD STREET,40.59042842,-73.80118793,13,304.0
Q5617,111 RD & 194 ST,40.70186988,-73.76200969,9,331.8888888888889
X3541,WEBSTER AVE & E 204 ST,40.87111903,-73.8768271,83,338.7710843373494
Q9686,89 AVE & 130 ST,40.69969884,-73.82124984,27,253.03703703703704
Q8526,88 RD & 78 ST,40.68914548,-73.86321753,14,388.35714285714283
R1468,DELAWARE ST & RICHMOND RD,40.59387137,-74.09979589,8,217.5
R4827,AMARON LA & CELINA LA,40.50664168,-74.23670737,2,291.5
M1355,BROADWAY & W 112 ST,40.80545301,-73.96576399,42,284.1904761904762
Q9522,WOODHAVEN BLVD & 65 DR,40.71884481,-73.86412298,4,442.0
M0447,4 AVE & E 9 ST,40.73056496,-73.99050559,10,293.7
B2392,AVENUE L & E 83 ST,40.63201245,-73.9056021,17,350.52941176470586
R2685,ADELAIDE AVE & RIGA ST,40.5568822,-74.11664764,1,204.0
Q5425,JAMAICA AVE & 218 ST,40.71805341,-73.73692382,15,199.2
B1210,PROSPECT PARK W & 12 ST,40.66279901,-73.97834945,11,247.9090909090909
M1097,5 AVE & E 80 ST,40.77767705,-73.96322992,19,345.2105263157895
Q7764,31 AVE & 84TH ST,40.75942714,-73.88417585,8,276.0
R1471,ALTER AVE & PLATTSBURG ST,40.5926627,-74.09845657,1,247.0
M2028,ALBANY ST & HUDSON RIVER,40.71051831,-74.01821185,1,389.0
M1285,CENTRAL PARK W & W 103 ST,40.79611083,-73.96144061,79,285.1645569620253
M0337,MOTT ST & PRINCE ST,40.72303591,-73.99490868,91,296.6923076923077
Q4657,152 ST & 12 RD,40.79072379,-73.81008033,6,254.33333333333334
R4520,GIRARD ST 300' N OF ARTHUR KILL RD,40.51453726,-74.24854375,3,359.6666666666667
B3920,AVENUE H & E 18 ST,40.63026902,-73.95944202,17,326.4117647058824
B2783,13 AVE & 80 ST,40.61746373,-74.01038259,17,218.76470588235293
B0536,COURT ST & WARREN ST,40.68673156,-73.99388636,27,427.4074074074074
B1592,SCHENECTARY AVE & LENOX RD,40.65522107,-73.93379405,11,296.8181818181818
Q6158,45 AVE & AUBURNDALE LA,40.75562819,-73.79474721,6,396.8333333333333
Q7419,34 AVE & 36 ST,40.75780282,-73.92325797,17,379.8235294117647
B1202,PROSPECT PARK W & 19 ST,40.65715035,-73.98343864,10,312.5
R0914,JOHN ST N OF INNIS ST DEAD END,40.63564993,-74.14345516,1,329.0
