alarm_box_code,alarm_box_location,latitude,longitude,incident_count,average_response_time
X2134,ST ANNS AVE & E 136 ST,40.80546059,-73.91859446,85,296.4235294117647
R2812,KATAN AVE & SCHLEY AVE,40.55374402,-74.14954117,4,349.25
Q5128,107 AVE & 107 ST,40.68142057,-73.83366913,12,327.1666666666667
B0802,IRVING AVE & PALMETTO ST,40.69798176,-73.91255555,32,193.1875
M0639,7 AVE & W 26 ST,40.74600398,-73.99426259,62,317.2258064516129
X4131,SWINTON AVE & DEWEY AVE,40.82111748,-73.822742,115,349.1478260869565
M1052,5 AVE & E 74 ST,40.77377299,-73.96607449,13,347.0
Q6931,32 AVE & 167 ST,40.76897034,-73.79809188,4,361.75
Q8718,137 AVE & 160 ST,40.67108395,-73.77616369,11,359.3636363636364
M1308,COLUMBUS AV & ELLINGTON BLVD/W 106 ST,40.79923968,-73.9628698,109,355.07339449541286
Q4845,135 AVE & 123 ST,40.66971393,-73.81628112,8,422.375
B0315,LEE AVE & ROSS ST,40.70589771,-73.96015234,32,276.34375
Q9175,HARDING XWAY S & 99 ST,40.73543504,-73.85843909,3,304.0
Q4793,89 AVE & 169 ST,40.70921843,-73.79216627,19,359.57894736842104
Q5464,JAMAICA AVE & 247 ST,40.72531117,-73.72121124,8,378.125
B3998,AVENUE S & BEDFORD AVE,40.60455107,-73.94751156,10,277.2
Q8998,165 AVE & 90 ST,40.64870435,-73.84021398,0,0.0
Q5259,109 AVE & 114 ST,40.68106364,-73.82636458,15,264.53333333333336
B1946,WORTMAN AVE & BARBEY ST,40.65866381,-73.88100157,55,386.0181818181818
B0638,GRAND AVE & CLIFTON PL,40.68781918,-73.96269328,36,299.1666666666667
Q6354,WEST DR & BEVERLY RD,40.77724293,-73.7529659,1,310.0
R0459,VANDERBILT AVE & TARGEE ST,40.61520502,-74.08464853,13,242.84615384615384
B1362,LONG DOCK ERIE BASIN FT OF COLUMBIA ST,40.66607164,-74.01135125,1,525.0
Q1340,ROCKAWAY BEACH BLVD & BEACH 92 ST,40.58646012,-73.81543472,23,173.3913043478261
B1001,ALBANY AVE & FENIMORE ST,40.65936406,-73.93965926,60,382.05
X3840,PITMAN AVE & MONTICELLO AVE,40.89765261,-73.84072337,12,405.4166666666667
Q4229,FURMANVILLE AVE & 78 ST,40.71745203,-73.87536837,7,386.14285714285717
R0498,HYLAN BLVD & DONLEY AVE,40.60795778,-74.07667973,4,253.0
B2166,AVENUE J & E 99 ST,40.64305461,-73.89720671,15,393.1333333333333
Q6576,HOME LAWN ST & 83 AVE,40.71813637,-73.79190107,9,327.6666666666667
Q7004,MAURICE AVE & 55 DR,40.72606842,-73.90889174,18,308.8333333333333
Q4071,FLUSHING AVE & CYPRESS AVE,40.70940753,-73.921714,13,261.2307692307692
Q4548,FRESH POND RD & 59 DR,40.71799579,-73.90210088,13,284.15384615384613
M0536,GREENWICH ST & W 12 ST,40.73754959,-74.00648762,18,338.44444444444446
Q4841,HARDING XWAY N & 175 ST,40.73906971,-73.79458629,10,263.2
Q5004,109 AVE & 173 ST,40.69845405,-73.78187765,13,265.0
X2262,TINTON AVE & E 152 ST,40.8154705,-73.90532656,135,302.68888888888887
M1463,1 AVE & E 124 ST,40.80097942,-73.93177283,283,411.2190812720848
M0791,UNITED NATIONS PLAZA & E 42 ST,40.74888608,-73.96953227,29,316.17241379310343
B2177,AVENUE L & E 99 ST,40.63978827,-73.89357036,27,297.8888888888889
Q7113,53 AVE & 11 ST,40.74026208,-73.95196516,4,401.0
M1365,3 AVE & E 114 ST,40.79636359,-73.94100397,14,267.92857142857144
B2602,10 AVE & 52 ST,40.63733632,-74.00046945,13,324.61538461538464
B0149,ENGERT AVE & HUMBOLDT ST,40.7216808,-73.9447973,12,298.75
Q7563,DITMARS BLVD & 27 ST,40.77780329,-73.91307158,21,321.14285714285717
Q1298,BURCHELL AVE & BEACH 72 ST,40.59604142,-73.80099898,13,366.38461538461536
X4650,BRUCKNER BLVD S/B & CROSBY AVE,40.83435383,-73.8263789,12,194.58333333333334
R3824,WIMAN AVE & SWEETWATER AVE,40.54022556,-74.14640842,0,0.0
Q4828,179 ST & 90 AVE,40.71058337,-73.78355381,11,389.45454545454544
X3336,ANDREWS AVE & W FORDHAM RD,40.86277898,-73.90615896,35,496.2857142857143
R0530,SANFORD PL & ROYAL OAK RD,40.61515967,-74.11435111,1,305.0
X2946,WATERLOO PL & E 175 ST,40.839862,-73.88813752,37,334.2162162162162
R2281,CANNON BLVD & SOUTH RAILROAD AVE,40.56924648,-74.12188014,2,373.0
R4465,ALBEE AVE & BENNETT AVE,40.53693434,-74.18258303,11,297.6363636363636
R0870,CLOVE RD & RICHMOND RD,40.6085165,-74.09091931,17,225.7058823529412
Q7299,ROOSEVELT AVE & 61 ST,40.74559524,-73.90338892,34,329.6470588235294
B0294,GARDNER AVE & MESEROLE ST,40.71134,-73.9251257,0,0.0
Q1089,CORNAGA AVE & BEACH 22 ST,40.60219405,-73.75522438,47,277.40425531914894
B2113,LOTT AVE & AMBOY ST,40.65738218,-73.91150379,50,321.84
M0971,WEST END AVE & W 64 ST,40.77473495,-73.98817719,49,302.3673469387755
Q5722,120 AVE & 192 ST,40.68797918,-73.75677098,16,291.9375
B4080,LOUISIANNA AVE & VANDALIA AVE,40.6491941,-73.88767544,56,407.4642857142857
M1302,2 AVE & E 105 ST,40.78994882,-73.94292777,141,339.9574468085106
X2282,E E 155 ST & COURTLANDT AVE,40.82067962,-73.91782398,19,299.2105263157895
Q7986,CROSS ISLAND PWAY S/R E/B & 150 PL,40.786644,-73.81147357,0,0.0
X3170,BRYANT AVE & BX PARK S,40.8444843,-73.87800757,82,350.4512195121951
B2352,FOSTER AVE & E 57 ST,40.63847729,-73.92218443,32,414.3125
X2519,TELLER AVE & E 165 ST,40.8284602,-73.91388647,84,334.0
R2451,DALTON AVE & MOBILE AVE/RVFD,40.57138666,-74.12745512,4,294.25
R1729,WESTWOOD AVE & WOODWARD AVE,40.60550664,-74.14298528,17,332.29411764705884
Q6787,83 AVE & 268 ST,40.74071766,-73.70166495,4,385.25
X3588,KINGS COLLEGE PL & E 211 ST,40.88167183,-73.87533699,8,400.625
X3125,WEBSTER AVE & E 179 ST,40.85045752,-73.89930727,46,309.04347826086956
Q4048,141 ST & CENTER DR/9 AVE,40.78968204,-73.82870807,12,343.6666666666667
X2359,MORRIS AVE & E 162 ST,40.82651619,-73.91793894,76,337.07894736842104
Q4508,68 RD & 79 ST,40.71045514,-73.87338525,17,290.0
Q2021,PITKIN AVE & 96 PL,40.67269945,-73.83934662,10,373.2
Q6571,GOTHIC DR & 167 ST,40.71315694,-73.79726158,7,401.7142857142857
B0163,DEBEVOISE AVE & RICHARDSON ST,40.71974611,-73.93939982,6,278.6666666666667
B0671,MYRTLE AVE & NOSTRAND AVE,40.69500377,-73.95248891,155,257.7096774193548
X4295,RADIO DR & LUCERNE ST,40.84284037,-73.81740378,9,377.8888888888889
Q2483,167 ST & 147 AVE,40.66099067,-73.77240041,4,321.5
Q9838,90 AVE/KING AVE & 149 ST,40.70350849,-73.80634325,66,292.8181818181818
R3412,JUSTIN AVE & AMBOY RD/RVFD,40.55793118,-74.1374382,1,382.0
Q4701,LOCKE AVE & CROSS IS PWAY S SVC RD,40.78528682,-73.80555757,0,0.0
B1377,COLUMBIA ST & WOODHULL ST,40.68170753,-74.0043013,9,284.8888888888889
Q7831,NORTHERN BLVD & 82 ST,40.75555694,-73.88536728,54,211.94444444444446
B1087,OCEAN AVE 750 FT S OF LINCOLN RD,40.65847886,-73.96248431,29,357.17241379310343
X3867,NEREID AVE & HILL AVE,40.90001794,-73.84256593,10,379.0
B2889,BENSON AVE & 19 AVE,40.60384645,-74.0026307,11,354.09090909090907
B1624,BUFFALO AVE & LINCOLN PL,40.66943431,-73.92549121,78,288.21794871794873
M1448,MT MORRIS PARK W & W 122 ST,40.80513601,-73.94523965,35,370.37142857142857
X2310,MELROSE AVE & E 158 ST,40.82230515,-73.91484273,74,268.5135135135135
R2414,WILDER AVE & THOMAS ST/RVFD,40.56689103,-74.13373606,5,295.0
Q6892,LINDEN BLVD & 234 ST,40.69091787,-73.72817962,6,348.0
R2957,RICHMOND AVE & MAIN ENTRANCE SI MALL,40.58258147,-74.16872687,32,413.84375
R4486,AMBOY RD 200' E OF COLON ST,40.53366036,-74.18732616,0,0.0
Q5586,90 AVE & 221 PL,40.72816734,-73.73931105,10,365.1
Q5864,144 AVE & SPRINGFIELD BLVD,40.66704032,-73.75731693,12,170.66666666666666
Q4196,METROPOLITAN AVE & 65 PL,40.71247825,-73.89502461,25,284.6
B1231,FLATBUSH AVE & 8 AVE,40.67575463,-73.97142293,48,314.5416666666667
B0457,WILLOUGHBY ST & ADAMS ST,40.69230552,-73.98897456,74,329.4864864864865
Q6267,29 AVE & JORDAN ST,40.77075617,-73.79085315,1,307.0
M0443,AVENUE B & E 8 ST,40.7256856,-73.98076714,41,269.6341463414634
B0750,CYPRESS AVE & STANHOPE ST,40.70562644,-73.9155125,16,359.25
B2799,14 AVE & 79 ST,40.61669446,-74.00759807,17,291.11764705882354
Q7967,WHITNEY AVE & DENMAN ST,40.74666963,-73.87489576,34,338.3235294117647
M0927,7 AVE & W 58 ST,40.76619741,-73.97954417,85,303.6235294117647
B1941,WORTMAN AVE & FOUNTAIN AVE,40.66354539,-73.86948501,16,233.125
B3411,KINGS HWY & W 4 ST,40.60477636,-73.97710605,13,302.6923076923077
Q9789,SPRINGFIELD BLVD & 73 AVE,40.74240484,-73.753473,9,306.8888888888889
Q7246,50 AVE & 41 ST,40.73800087,-73.92447199,32,296.59375
Q3171,PARK LA S & BEVERLY RD,40.71002788,-73.8340511,4,345.5
B2459,CORTELYOU RD & E 18 ST,40.64242433,-73.96174522,21,259.7142857142857
Q5283,JAMAICA AVE & 202 ST,40.71361858,-73.75710706,21,400.6190476190476
R0266,VAN DUZER ST & COURT ST,40.62733981,-74.08099625,8,327.25
Q4595,60 RD & 85 ST,40.72893534,-73.87454293,13,353.3076923076923
Q1366,ROCKAWAY BEACH BLVD & BEACH 108 ST,40.58191568,-73.82977385,8,214.625
M1254,WEST END AVE & W 99 ST,40.79719062,-73.97179897,35,336.65714285714284
B2328,BEVERLEY RD OPP E 58 ST,40.64679582,-73.92211707,8,319.875
B3435,W 12 ST & AVENUE X,40.58925963,-73.98188103,18,358.05555555555554
M0382,MACDOUGAL ST & W 4 ST,40.73104326,-73.9996036,31,273.5483870967742
X3959,VIREO AVE & E 236 ST,40.89865675,-73.86376893,4,446.75
X2430,BRYANT AVE & RANDALL AVE,40.81235364,-73.88496368,6,376.3333333333333
Q7483,31 AVE & 51 ST,40.75699926,-73.90782818,78,400.1025641025641
X3305,CAMBRELENG AVE & E 183 ST,40.85224327,-73.88638431,36,255.52777777777777
B0128,ROEBLING ST & N 5 ST,40.71514467,-73.95636862,9,405.3333333333333
Q7813,39 AVE & 59 ST,40.74766219,-73.90446246,27,367.0740740740741
Q2304,S/B CI PWAY AT 148 ST,40.78746403,-73.81517207,1,487.0
Q1243,BEACH CHANNEL DR & BEACH 76 ST,40.59066192,-73.80373241,10,293.8
X2204,WALES AVE & E 145 ST,40.81014067,-73.90821799,19,318.89473684210526
M0389,6 AVE & WASHINGTON PL,40.73231522,-74.00051066,66,255.77272727272728
Q6632,HENLEY RD & AVON ST,40.71798737,-73.78159825,1,306.0
Q5556,HILLSIDE AVE & 219 ST,40.72928145,-73.74529397,9,346.55555555555554
X2309,PARK AVE & E 158 ST,40.82338493,-73.91833694,382,357.4397905759162
M0186,HUDSON ST & CANAL ST,40.72369977,-74.00791206,31,305.8709677419355
M1431,POWELL BLVD & W 120 ST,40.80578467,-73.95065415,53,376.8679245283019
R1438,BURGHER AVE & REMSEN ST,40.59316702,-74.09302625,3,248.0
Q9747,UNION TPK & 193 ST,40.73033398,-73.77751988,5,442.2
Q4314,17 AVE & PARSONS BLVD,40.78456668,-73.82140308,8,312.75
B1839,SUTTER AVE & CHESTNUT ST,40.67264295,-73.87280326,50,310.28
B0465,CADMAN PLAZA W & MIDDAGH ST,40.69984717,-73.99102958,10,203.1
Q8643,118 AVE & RING PL,40.68521656,-73.77632402,7,290.0
Q4809,85 AVE & 151 ST,40.71172108,-73.8083034,11,325.6363636363636
Q1025,ROOSEVELT COURT & BEACH 9 ST,40.60129886,-73.74526719,14,361.2857142857143
X2731,SOUTHERN BLVD & FREEMAN ST,40.83013751,-73.89187594,39,296.02564102564105
B1154,NARROWS AVE & 83 ST,40.62759933,-74.03819615,9,425.1111111111111
X2626,PATTERSON AVE & SOUND VIEW AVE,40.81336241,-73.8577207,11,424.0
Q6072,95 AVE & 125 ST,40.69381873,-73.82211114,27,261.6666666666667
Q5165,84 DR & BURDEN CRESCENT,40.71098966,-73.81518745,43,346.72093023255815
Q3853,CLOVERDALE BLVD & BIRMINGTON PWAY,40.75780539,-73.75601131,3,306.0
X3800,WEBSTER AVE & E 233 ST,40.89537702,-73.86355916,25,291.16
Q7779,32 AVE & 77 ST,40.75719278,-73.89040318,11,243.1818181818182
X2563,WEBSTER AVE & E 167 ST,40.83073737,-73.91049011,43,241.46511627906978
B3883,BATH AVE & BAY 43 ST,40.59255278,-73.98798856,3,342.0
Q3276,ASTORIA BLVD S & 72 ST,40.76654587,-73.8969808,0,0.0
X4069,HOLLYWOOD AVE & SCHURZ AVE,40.81476218,-73.81362281,1,437.0
Q1210,HANTZ RD & BEACH 44 ST,40.59666463,-73.77584026,11,285.09090909090907
M0241,GOUVERNEUR ST 100' N OF WATER ST,40.71156838,-73.98356056,31,306.0967741935484
R0412,YOUNG ST & VAN DUZER ST,40.62114273,-74.08560513,9,273.55555555555554
X2851,WATSON AVE & TAYLOR AVE,40.82792584,-73.86449492,50,380.56
R1087,RIDGE AVE & VISTA AVE,40.59886608,-74.09962943,9,436.0
Q0027,LGA - MARINE TERM BLDG,40.77346066,-73.88577036,0,0.0
Q9661,MAYFAIR RD & 116 ST,40.70603675,-73.83621608,32,364.0625
X3169,VYSE AVE & E 181 ST,40.84468114,-73.87976095,46,314.30434782608694
B1439,5 AVE & 27 ST,40.65798963,-73.99691824,16,247.3125
X3496,BRONX BLVD & ROSEWOOD ST,40.87328437,-73.87037667,20,306.05
Q5441,93 AVE & 222 ST,40.7232005,-73.73357757,6,295.5
R2247,FINLEY AVE & MARINE WAY,40.56396088,-74.10377535,2,553.0
R0751,HEBERTON AVE & PALMER AVE,40.63218619,-74.13450679,10,237.2
Q3105,S/S QUEENS BLVD & 67 DR,40.72578395,-73.8517836,17,354.4117647058824
Q7437,33 AVE & 14 ST,40.76545369,-73.93419009,7,290.7142857142857
B1536,ALBEMARLE RD & MARLBOROUGH RDS,40.64678066,-73.9655996,5,297.2
B2541,16 AVE & 39 ST,40.63663932,-73.97968095,4,297.25
Q7990,E/S JUNCTION BLVD & 41 AVE,40.74763428,-73.86863843,10,270.2
B1256,4 AVE & CARROLL ST,40.67614865,-73.98390049,26,256.1923076923077
R0407,CIRCLE LOOP N OF SCENIC LANE,40.61370195,-74.0781714,0,0.0
M1130,EAST END AVE & E 82 ST,40.77235083,-73.94665627,45,414.5111111111111
B0982,FULTON ST & CAMBRIDGE PL,40.68258743,-73.96261158,32,307.125
Q1288,BEACH CHANNEL DR & BEACH 69 ST,40.59272958,-73.79812243,45,432.35555555555555
R1937,RICHMOND AVE & HILLMAN AVE,40.61236316,-74.1592663,27,234.66666666666666
M1476,AC POWELL JR BLVD & W125 ST\M.L.KING JR BLVD,40.80917389,-73.94845526,64,318.0625
Q7081,CALAMUS AVE & 74 ST,40.73453116,-73.88852286,4,304.25
Q5285,94 AVE & FRANCIS LEWIS BLVD,40.71471005,-73.75470078,7,223.85714285714286
Q7836,NORTHERN BLVD & 94 ST,40.75673156,-73.87420803,33,335.3939393939394
Q4884,121 ST & COVE CT/RIVERVIEW CONDO,40.79436815,-73.84642965,5,463.2
M1201,MADISON AVE & E 91 ST,40.78404455,-73.95648701,24,313.0416666666667
X4609,BAYSHORE AVE 500' N OF AMPERE AVE,40.84690527,-73.81647155,3,469.6666666666667
X3639,FISH AVE & NEEDHAM AVE,40.87847622,-73.85138374,17,304.4117647058824
R3124,MEREDITH AVE & W/S WEST SHORE XWAY/OVFD,40.59792107,-74.19194622,3,530.3333333333334
B2422,FOSTER AVE & E 37 ST,40.63902452,-73.94153269,10,323.9
B1058,EMPIRE BLVD & ROGERS AVE,40.66372781,-73.95384851,72,254.31944444444446
Q7686,DITMARS BLVD & 94 ST,40.770312,-73.87602198,23,347.3478260869565
B0629,DEKALB AVE & WAVERLY AVE,40.68956106,-73.96711539,8,259.25
Q9651,ATLANTIC AVE & 117 ST,40.69359241,-73.82970474,21,260.9047619047619
X4908,PERRY AVE & E BEDFORD PK BLVD,40.86956465,-73.88481523,14,291.2857142857143
Q4407,NEGUNDO AVE & UNION ST,40.74903264,-73.8153897,3,383.0
R8703,W SHORE XWAY N/B 2200' N BLOOMFIELD AVE,40.61770872,-74.17670201,0,0.0
R3672,PETRUS AVE & WAINWRIGHT AVE,40.54676528,-74.16889214,3,326.6666666666667
Q2037,BRISTOL AVE & CENTREVILLE ST,40.67129402,-73.83805986,2,473.0
M0470,1 AVE & E 14 ST,40.73135013,-73.98255629,221,211.63800904977376
Q6408,HARDING XWAY S & MARATHON PWAY,40.76032053,-73.73186245,13,368.53846153846155
B0772,BUSHWICK AVE & GROVE ST,40.69182299,-73.92223098,45,196.88888888888889
Q4097,39 AVE & 216 ST,40.76611657,-73.76721281,3,321.6666666666667
B3373,GRAVESEND NECK RD & E 2 ST,40.59484993,-73.96915192,19,295.10526315789474
X2935,JEROME AVE & W 175 ST,40.84770328,-73.91216677,14,281.2142857142857
R0548,RICHMOND TERR & CLOVE RD,40.63721009,-74.12688873,3,267.6666666666667
B1189,MARINE AVE & RIDGE BLVD,40.61789072,-74.03657161,18,333.05555555555554
B0926,FULTON ST & GARVEY BLVD/SUMNER AVE,40.67982743,-73.9375302,124,210.3709677419355
Q7284,QUEENS BLVD & 37 ST,40.74447007,-73.92781782,10,309.2
B8557,NYCTA YARD AVE X & MCDONALD AVE S AREA,40.58957647,-73.97437285,2,316.0
Q2052,159 RD & LILY PL,40.65980891,-73.83037186,10,359.5
Q6831,115 AVE & 228 ST,40.69809473,-73.73048527,6,442.3333333333333
R3024,TARLTON ST 900' E OF MILL RD,40.55207183,-74.11497494,0,0.0
B0198,BERRY & NORTH 12TH STS,40.72139774,-73.9560378,26,297.84615384615387
B2131,DE WITT AVE & VAN SINDEREN AVE,40.65582817,-73.89859704,8,347.75
Q6497,UNION TURNPIKE & 266 ST,40.74960965,-73.7070741,6,243.0
X3383,GRAND AVE & W KINGSBRIDGE RD,40.86788084,-73.89942436,31,344.7741935483871
X2684,LAFAYETTE AVE & METCALF AVE,40.82036436,-73.87050126,47,344.0425531914894
X4977,W 237 ST & HUDSON PWAY SVC RD,40.88849798,-73.91085275,16,281.0
X3689,BRONX BLVD & E 226 ST,40.88971678,-73.86381256,6,361.0
X3659,EASTCHESTER RD & CHESTER ST,40.87895554,-73.84741117,21,246.52380952380952
M1310,RIVERSIDE DR & W 106 ST,40.80226501,-73.97004742,25,352.56
Q4525,14 RD & 120 ST,40.78482169,-73.84769441,10,261.8
R1518,GANSEVOORT BLVD & HOLDEN BLVD,40.6042401,-74.12661082,6,418.1666666666667
R0848,SENECA AVE & OSWEGO ST,40.61285524,-74.10263353,2,257.5
B2505,WEBSTER AVE & E 8 ST,40.63351656,-73.96939059,31,301.80645161290323
X3932,FARADAY AVE & POST RD,40.90425183,-73.89741611,4,686.25
Q1083,EDGEMERE AVE & FERNSIDE PL,40.59719408,-73.75710864,10,330.5
Q5537,HILLSIDE AVE & 216 ST,40.72757786,-73.74842294,14,516.7857142857143
Q7739,25 AVE & 91ST ST,40.76393466,-73.87836419,10,395.0
Q1149,BAYSWATER AVE & BAY 25 ST,40.6066505,-73.76403431,7,291.7142857142857
B1424,27 ST 300' W OF 3 AVE,40.66112865,-74.00215563,3,305.6666666666667
R3866,BENNINGTON ST & ROBINSON AVE,40.54120994,-74.15524888,0,0.0
Q4291,CALDWELL AVE & 78 ST,40.72523705,-73.88162059,6,343.1666666666667
Q7512,12 ST & 28 AVE,40.77214533,-73.93110297,14,296.7857142857143
R2430,MEISNER AVE & SCHEFFELIN AVE/RVFD,40.58037597,-74.13150749,40,463.55
R4794,BARTOW AVE & PAGE AVE,40.50916606,-74.23055753,10,294.8
B0527,ATLANTIC AVE & HENRY ST,40.69075777,-73.99623278,25,287.44
B0850,HOPKINSON AVE/BOYLAND ST & CHAUNCEY ST,40.68199877,-73.91417203,23,248.82608695652175
Q0238,PARKING LOT ENT BLDG 151 J A L,40.65211908,-73.81182176,0,0.0
B3078,FILLMORE AVE & KIMBALL ST,40.61324531,-73.93027953,11,201.72727272727272
R3831,LINDENWOOD RD & SCHOOL ST,40.54826937,-74.15229879,2,295.0
R4789,PAGE AVE & WATERFRONT,40.50300174,-74.22844696,4,334.75
R4228,WOODS OF ARDEN RD & WAKEFIELD RD,40.52974687,-74.15755379,1,519.0
B3250,AVENUE Y & HARING ST,40.59178976,-73.93923856,16,355.5
Q5899,FRANCIS LEWIS BLVD & HOOK CREEK BLVD,40.65491886,-73.72638624,13,377.6923076923077
M0826,LEXINGTON AVE & E 47 ST,40.75461877,-73.97373411,35,294.42857142857144
B2271,CHURCH LA & E 85 ST,40.63552192,-73.90715713,10,401.6
R2043,LINCOLN AVE & LISBON PL,40.58011496,-74.11005987,7,346.57142857142856
X3882,WILDER AVE & E 241 ST,40.90183775,-73.84547102,19,368.5263157894737
R0577,COLLEGE AVE & ALABAMA PL,40.62136935,-74.12725007,4,270.75
Q5370,LINDEN BLVD & 203 ST,40.69524542,-73.74904045,13,250.6153846153846
Q4341,33 AVE & 156 ST,40.76840322,-73.80854589,5,381.8
R0368,N BURGHER AVE 400' N OF DELAFIELD AVE,40.63212334,-74.11403371,1,190.0
Q5182,MYRTLE AVE & WOODHAVEN BLVD,40.7025955,-73.85529276,23,344.95652173913044
Q5353,HOLLIS AVE & 196 ST,40.7065427,-73.76167996,13,320.15384615384613
R3221,RIDGEWOOD AVE & KATAN AVE,40.55105494,-74.16386861,7,293.14285714285717
R4246,ARDEN AVE & JANSEN ST,40.53410482,-74.16485862,6,447.3333333333333
Q7216,GREENPOINT AVE 500' NE OF REVIEW AVE,40.73472108,-73.93721075,11,245.54545454545453
M1372,BROADWAY & W 114 ST,40.80670632,-73.96484783,65,292.46153846153845
M0162,MULBERRY ST & BAYARD ST,40.71591771,-73.99932042,31,398.3225806451613
Q7898,37 AVE & 87 ST,40.75023651,-73.87966197,25,341.76
R1566,WINDSOR RD & WINDSOR CT,40.61227918,-74.11539434,4,388.5
M1554,ST NICHOLAS AVE & W 134 ST,40.8163743,-73.94835602,43,320.04651162790697
B1619,RALPH AVE & DEAN ST,40.67534855,-73.92197495,116,251.56034482758622
Q3831,58 AVE & SPRINGFIELD BLVD,40.75075827,-73.75782746,1,389.0
Q3271,49 AVE & 111 ST,40.74618195,-73.85292354,17,276.3529411764706
X2107,WILLOW AVE & E 132 ST,40.80034166,-73.91418906,11,494.0
B0352,MARCY AVE & WALTON ST,40.70092236,-73.95128819,23,242.52173913043478
R0973,DE HART AVE & WALLOON ST,40.6325076,-74.15707595,9,208.44444444444446
Q8581,92 AVE & 95 ST,40.68960166,-73.8485294,3,254.0
R0175,KISSEL AVE & CASTLETON AVE,40.63469898,-74.10454839,13,312.3076923076923
Q1566,58 AVE & 197 ST,40.7448004,-73.77950758,3,381.3333333333333
M1349,5 AVE & E 112 ST,40.79812922,-73.94831125,527,284.57685009487665
B3621,BRIGHTON BEACH AVE & BRIGHTON 13 ST,40.57810785,-73.95674858,46,344.4782608695652
Q7120,44 AVE & 9 ST,40.75043354,-73.95147219,0,0.0
B3944,GRAND AVE & LEFFERTS PL,40.6814347,-73.96142366,37,325.13513513513516
Q6693,RICHLAND AVE & 212 ST,40.73538413,-73.75977841,2,370.0
Q3663,50 AVE & 190 ST,40.74744717,-73.78778265,3,275.3333333333333
M0280,ALLEN ST & DELANCEY ST,40.71924102,-73.99048098,42,272.9047619047619
Q3412,NORTHERN BLVD & 62 ST,40.75399131,-73.90030276,6,278.8333333333333
Q7891,35 AVE & 92 ST,40.75276302,-73.87538616,19,352.2631578947368
R0441,HARDY ST & PRINCE ST,40.61802324,-74.08263838,5,274.0
M1083,BROADWAY & W 78 ST,40.78316109,-73.98047373,44,278.15909090909093
B2859,20 AVE & 63 ST,40.61768416,-73.98465158,14,297.2142857142857
Q5411,JORDAN AVE & WOOD ST,40.69820014,-73.76879277,16,400.6875
R1286,WEST FINGERBOARD RD & ALLENDALE RD,40.6013851,-74.07921937,3,290.3333333333333
R3922,ARTHUR KILL RD & ELLIS PL/PORT MOBIL,40.54114188,-74.237458,1,449.0
Q1334,ROCKAWAY BEACH BLVD & BEACH 88 ST,40.58733758,-73.81304824,31,221.51612903225808
B3971,CLASSON AVE & QUINCY ST,40.6859503,-73.95942259,26,309.0
Q7498,28 RD & 31 ST,40.76811353,-73.92033084,18,327.5
Q2923,W/S VAN WYCK EXT APP 800' N OF 136,40.73152682,-73.83512175,0,0.0
Q8667,120 AVE & 153 ST,40.6783574,-73.7889063,13,332.7692307692308
X3583,HILLMAN AVE & VAN CORTLANDT PK S,40.88468575,-73.88984702,30,382.7
Q2855,142 AVE & BROOKVILLE BLVD,40.66411014,-73.74044281,7,252.42857142857142
Q7761,31 AVE & 78 ST,40.7588409,-73.88974963,10,307.3
R0682,LILY POND AVE & GALESVILLE COURT,40.59786223,-74.062896,8,235.625
X3905,HUDSON PWAY E & W 250 ST,40.89752385,-73.90760757,1,210.0
B1473,7 AVE & 41 ST,40.64748739,-74.00066217,27,317.1111111111111
B0097,RODNEY ST & AINSLIE ST,40.71312343,-73.95349881,7,311.14285714285717
B0797,BROADWAY & ARION PLACE,40.69783119,-73.93675979,76,248.76315789473685
Q5475,87 AVE & RANGE ST,40.73098273,-73.73402308,6,510.0
Q9727,69 AVE & 181 ST,40.73356267,-73.79024863,7,359.57142857142856
B2232,DITMAS AVE & E 93 ST,40.64952148,-73.91253589,4,273.5
Q4188,METROPOLITAN AVE & RENE CT,40.71315345,-73.91022283,19,268.3157894736842
Q9182,64 AVE & 108 ST,40.73294184,-73.84960405,27,272.0740740740741
X3355,VALENTINE AVE & E FORDHAM RD,40.86225834,-73.89588387,82,343.0975609756098
B1032,ALBANY AVE & CROWN ST,40.66568799,-73.93976138,49,343.83673469387753
B0854,SARATOGA AVE & MAC DONOUGH ST,40.68403405,-73.91741294,61,224.29508196721312
Q5502,89 AVE & 207 ST,40.72003506,-73.7575141,8,303.375
Q7878,B'WAY & 63 ST,40.74992252,-73.89933419,14,349.14285714285717
Q2126,95 AVE & 90 ST,40.68590209,-73.85168977,7,494.85714285714283
R3526,ARTHUR KILL RD & CARLYLE CT,40.55717437,-74.19933372,2,332.0
B2683,6 AVE & 50 ST,40.64377629,-74.00811636,24,243.91666666666666
Q6359,38 RD & EAST DR,40.7726225,-73.74712209,6,438.1666666666667
M0516,GREENWICH AVE & PERRY ST,40.73592645,-74.00072171,10,219.1
Q5459,JAMAICA AVE & 193 ST,40.71331678,-73.76701302,27,200.62962962962962
X3734,CORLEAR AVE & W 231 ST,40.88039704,-73.90763851,29,289.7241379310345
Q9602,JAMAICA AVE & 102 ST,40.69515699,-73.84539661,50,184.52
Q6962,32 AVE & 155 ST,40.76985472,-73.80929149,5,324.6
X4396,FT OF ERSKINE PL/CO-OP CITY,40.8620835,-73.82027832,43,397.3255813953488
B0886,STUYVESANT AVE & MACON ST,40.68310035,-73.9320867,23,265.30434782608694
